number,value,datetime_start,datetime_complete,duration,params_entanglement,params_feature_map_type,params_paulis,params_reps,user_attrs_macro_f1,state,trial_number,feature_map_type,reps,entanglement,paulis,status,error_message,accuracy,macro_precision,macro_recall,macro_f1,weighted_f1,fit_time_seconds,inference_time_seconds,peak_cpu_percent,peak_ram_mb,peak_gpu_memory_mb
10,0.7058156028368794,2026-05-16 18:41:22.998055,2026-05-16 18:44:28.489952,0 days 00:03:05.491897,full,PauliFeatureMap,"[""Y"", ""Z""]",3,0.7058156028368794,COMPLETE,10,PauliFeatureMap,3,full,"[""Y"", ""Z""]",completed,,0.7213114754098361,0.7399749373433584,0.7072510822510822,0.7058156028368794,0.7113498430415067,110.0708209000004,75.41561389999697,201.6,321.09375,1931.62890625
11,0.7058156028368794,2026-05-16 18:44:28.490955,2026-05-16 18:47:35.176802,0 days 00:03:06.685847,full,PauliFeatureMap,"[""Y"", ""Z""]",3,0.7058156028368794,COMPLETE,11,PauliFeatureMap,3,full,"[""Y"", ""Z""]",completed,,0.7213114754098361,0.7399749373433584,0.7072510822510822,0.7058156028368794,0.7113498430415067,112.0034733999928,74.67574159998912,208.3,321.38671875,1923.87109375
12,0.7288888888888889,2026-05-16 18:47:35.176802,2026-05-16 18:49:53.170530,0 days 00:02:17.993728,full,PauliFeatureMap,"[""X"", ""Z""]",2,0.7288888888888889,COMPLETE,12,PauliFeatureMap,2,full,"[""X"", ""Z""]",completed,,0.7377049180327869,0.7453379953379953,0.7278138528138528,0.7288888888888889,0.7328961748633881,82.03975609998452,55.948345999990124,208.3,322.0546875,1864.27734375
13,0.4912563895614743,2026-05-16 18:49:53.171528,2026-05-16 18:52:09.238616,0 days 00:02:16.067088,full,PauliFeatureMap,"[""ZZ""]",2,0.4912563895614743,COMPLETE,13,PauliFeatureMap,2,full,"[""ZZ""]",completed,,0.4918032786885246,0.49247311827956985,0.49242424242424243,0.4912563895614743,0.49262361237909996,81.49593860001187,54.565696400008164,121.9,321.25,1856.95703125
14,0.0,2026-05-16 18:52:09.238616,2026-05-16 18:52:09.241614,0 days 00:00:00.002998,full,ZFeatureMap,,3,,COMPLETE,14,ZFeatureMap,3,full,,failed,'NoneType' object has no attribute 'items',,,,,,,,,,
15,0.7288888888888889,2026-05-16 18:52:09.241614,2026-05-16 18:53:55.541472,0 days 00:01:46.299858,full,ZZFeatureMap,,1,0.7288888888888889,COMPLETE,15,ZZFeatureMap,1,full,,completed,,0.7377049180327869,0.7453379953379953,0.7278138528138528,0.7288888888888889,0.7328961748633881,63.59274839999853,42.700161000015214,293.0,322.734375,1788.32421875
16,0.6950000000000001,2026-05-16 18:53:55.542472,2026-05-16 18:57:09.617950,0 days 00:03:14.075478,circular,PauliFeatureMap,"[""X"", ""Y"", ""Z""]",2,0.6950000000000001,COMPLETE,16,PauliFeatureMap,2,circular,"[""X"", ""Y"", ""Z""]",completed,,0.7049180327868853,0.7097902097902098,0.6948051948051948,0.6950000000000001,0.6995081967213115,115.84111869998742,78.22790540001006,120.2,317.4453125,1758.98046875
17,0.6064516129032258,2026-05-16 18:57:09.618950,2026-05-16 18:58:50.440871,0 days 00:01:40.821921,full,PauliFeatureMap,"[""Z""]",3,0.6064516129032258,COMPLETE,17,PauliFeatureMap,3,full,"[""Z""]",completed,,0.6065573770491803,0.6088362068965517,0.6093073593073594,0.6064516129032258,0.6069804336329985,60.20428299999912,40.61188760001096,195.3,306.13671875,1720.23046875
18,0.7288888888888889,2026-05-16 18:58:50.440871,2026-05-16 19:00:37.882177,0 days 00:01:47.441306,full,ZZFeatureMap,,1,0.7288888888888889,COMPLETE,18,ZZFeatureMap,1,full,,completed,,0.7377049180327869,0.7453379953379953,0.7278138528138528,0.7288888888888889,0.7328961748633881,64.19564409999293,43.23957040000823,208.3,301.5546875,1881.35546875
19,0.0,2026-05-16 19:00:37.882177,2026-05-16 19:00:37.885177,0 days 00:00:00.003000,circular,ZFeatureMap,,2,,COMPLETE,19,ZFeatureMap,2,circular,,failed,'NoneType' object has no attribute 'items',,,,,,,,,,
