mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svc__C,param_svc__kernel,param_svc__gamma,param_svc__degree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.11950702667236328,0.03187719503475758,0.08445816040039063,0.010916958074014037,0.1,poly,auto,3.0,"{'svc__C': 0.1, 'svc__degree': 3, 'svc__gamma': 'auto', 'svc__kernel': 'poly'}",0.5683333333333334,0.6875,0.5847382431233363,0.535253227408143,0.6486246672582077,0.604889894224604,0.05536947986054077,58,0.699934196095635,0.6198130414956681,0.6514617921627817,0.6694528875379939,0.6656785243741765,0.661268088333251,0.026062214512487247
0.13363256454467773,0.014382131961828309,0.06599698066711426,0.008944455817056215,0.1,poly,0.001,3.0,"{'svc__C': 0.1, 'svc__degree': 3, 'svc__gamma': 0.001, 'svc__kernel': 'poly'}",0.3508771929824561,0.34545454545454546,0.34545454545454546,0.35714285714285715,0.35714285714285715,0.3512143996354523,0.005229890353184372,85,0.35135135135135137,0.35267857142857145,0.35267857142857145,0.34977578475336324,0.34977578475336324,0.3512520127430442,0.0012991155207018252
0.13272480964660643,0.012903163281784955,0.09774169921875,0.005570400793071123,0.1,poly,0.01,3.0,"{'svc__C': 0.1, 'svc__degree': 3, 'svc__gamma': 0.01, 'svc__kernel': 'poly'}",0.3508771929824561,0.34545454545454546,0.34545454545454546,0.35714285714285715,0.35714285714285715,0.3512143996354523,0.005229890353184372,85,0.35135135135135137,0.35267857142857145,0.35267857142857145,0.34977578475336324,0.34977578475336324,0.3512520127430442,0.0012991155207018252
0.14647650718688965,0.03171382944439346,0.07448439598083496,0.014174633918721338,0.1,poly,0.1,3.0,"{'svc__C': 0.1, 'svc__degree': 3, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.6073469387755102,0.7242553191489361,0.6387959866220736,0.75,0.7242553191489361,0.6889307127390912,0.05548786609619326,49,0.7657307793230124,0.7225765306122449,0.7816831940190021,0.7515705311250713,0.7685971685971686,0.7580316407352999,0.020145043350451627
0.1398557662963867,0.02206021411378733,0.07574729919433594,0.01240922063213037,0.1,poly,scale,4.0,"{'svc__C': 0.1, 'svc__degree': 4, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.4688995215311005,0.34545454545454546,0.34545454545454546,0.35714285714285715,0.42245989304812837,0.38788227252623536,0.04960754415272709,79,0.45868110863332273,0.41623376623376623,0.4874418604651163,0.4272426095820592,0.4960673129687214,0.4571333315765972,0.03163253752335736
0.13093628883361816,0.02290649447265527,0.08444256782531738,0.013671604890003144,0.1,poly,auto,4.0,"{'svc__C': 0.1, 'svc__degree': 4, 'svc__gamma': 'auto', 'svc__kernel': 'poly'}",0.4688995215311005,0.34545454545454546,0.34545454545454546,0.35714285714285715,0.42245989304812837,0.38788227252623536,0.04960754415272709,79,0.45868110863332273,0.41623376623376623,0.4874418604651163,0.4272426095820592,0.4960673129687214,0.4571333315765972,0.03163253752335736
0.1322382926940918,0.014914412568418483,0.07452607154846191,0.0113015137575405,0.1,poly,0.001,4.0,"{'svc__C': 0.1, 'svc__degree': 4, 'svc__gamma': 0.001, 'svc__kernel': 'poly'}",0.3508771929824561,0.34545454545454546,0.34545454545454546,0.35714285714285715,0.35714285714285715,0.3512143996354523,0.005229890353184372,85,0.35135135135135137,0.35267857142857145,0.35267857142857145,0.34977578475336324,0.34977578475336324,0.3512520127430442,0.0012991155207018252
0.1335148811340332,0.025957342924068618,0.07882342338562012,0.009843364309111126,0.1,poly,0.01,4.0,"{'svc__C': 0.1, 'svc__degree': 4, 'svc__gamma': 0.01, 'svc__kernel': 'poly'}",0.3508771929824561,0.34545454545454546,0.34545454545454546,0.35714285714285715,0.35714285714285715,0.3512143996354523,0.005229890353184372,85,0.35135135135135137,0.35267857142857145,0.35267857142857145,0.34977578475336324,0.34977578475336324,0.3512520127430442,0.0012991155207018252
0.13412561416625976,0.022284967223418075,0.09462800025939941,0.018014997961562022,0.1,poly,0.1,4.0,"{'svc__C': 0.1, 'svc__degree': 4, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.4825174825174825,0.46375372393247266,0.5153846153846153,0.42245989304812837,0.5153846153846153,0.4799000660534628,0.03488620125547328,75,0.670664361019691,0.6088952654232425,0.6514617921627817,0.6352507127284923,0.6455555555555555,0.6423655373779525,0.02032053799044207
0.14293227195739747,0.014669477443956656,0.09128742218017578,0.018226947301891765,1.0,poly,scale,2.0,"{'svc__C': 1, 'svc__degree': 2, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.4865306122448979,0.625,0.5428571428571429,0.6246992782678429,0.7077922077922079,0.5973758482324183,0.07610570494403297,63,0.8112522686025407,0.7704407333639753,0.8242424242424242,0.8042597870106494,0.8218585679885989,0.8064107562416378,0.01938304789166459
