number,value,datetime_start,datetime_complete,duration,params_entanglement,params_feature_map_type,params_paulis,params_reps,user_attrs_macro_f1,state,trial_number,feature_map_type,reps,entanglement,paulis,status,error_message,accuracy,macro_precision,macro_recall,macro_f1,weighted_f1,fit_time_seconds,inference_time_seconds,peak_cpu_percent,peak_ram_mb,peak_gpu_memory_mb
26,0.46840958605664484,2026-06-17 17:56:48.125026,2026-06-17 17:57:59.383070,0 days 00:01:11.258044,linear,PauliFeatureMap,"[""ZZ""]",3,0.46840958605664484,COMPLETE,26,PauliFeatureMap,3,linear,"[""ZZ""]",completed,,0.47540983606557374,0.4686813186813187,0.4691558441558441,0.46840958605664484,0.4734097646344513,42.332656799997494,28.91472629999771,109.0,328.58203125,4105.84765625
27,0.6142728093947606,2026-06-17 17:57:59.383070,2026-06-17 17:59:51.168998,0 days 00:01:51.785928,linear,PauliFeatureMap,"[""X"", ""Y"", ""Z""]",2,0.6142728093947606,COMPLETE,27,PauliFeatureMap,2,linear,"[""X"", ""Y"", ""Z""]",completed,,0.6557377049180327,0.6971153846153846,0.6331168831168831,0.6142728093947606,0.6246390332755786,66.52752739999414,45.24677360000351,208.3,329.62890625,3680.03515625
28,0.0,2026-06-17 17:59:51.168998,2026-06-17 17:59:51.171004,0 days 00:00:00.002006,circular,ZFeatureMap,,3,,COMPLETE,28,ZFeatureMap,3,circular,,failed,'NoneType' object has no attribute 'items',,,,,,,,,,
29,0.6950000000000001,2026-06-17 17:59:51.171511,2026-06-17 18:00:55.096581,0 days 00:01:03.925070,full,ZZFeatureMap,,1,0.6950000000000001,COMPLETE,29,ZZFeatureMap,1,full,,completed,,0.7049180327868853,0.7097902097902098,0.6948051948051948,0.6950000000000001,0.6995081967213115,38.03292609999335,25.8850706000012,108.6,329.43359375,3655.41015625
30,0.0,2026-06-17 18:00:55.096581,2026-06-17 18:00:55.098584,0 days 00:00:00.002003,linear,ZFeatureMap,,2,,COMPLETE,30,ZFeatureMap,2,linear,,failed,'NoneType' object has no attribute 'items',,,,,,,,,,
31,0.7201079622132254,2026-06-17 18:00:55.098584,2026-06-17 18:02:18.736125,0 days 00:01:23.637541,circular,ZZFeatureMap,,2,0.7201079622132254,COMPLETE,31,ZZFeatureMap,2,circular,,completed,,0.7213114754098361,0.7198275862068966,0.7207792207792207,0.7201079622132254,0.7216123537089888,49.88048930000514,33.74890370000503,116.4,329.48828125,3645.33984375
32,0.7201079622132254,2026-06-17 18:02:18.736125,2026-06-17 18:03:42.194784,0 days 00:01:23.458659,circular,ZZFeatureMap,,2,0.7201079622132254,COMPLETE,32,ZZFeatureMap,2,circular,,completed,,0.7213114754098361,0.7198275862068966,0.7207792207792207,0.7201079622132254,0.7216123537089888,49.665232400002424,33.78502440000011,103.9,329.65625,3627.08984375
33,0.7201079622132254,2026-06-17 18:03:42.194784,2026-06-17 18:05:05.687651,0 days 00:01:23.492867,circular,ZZFeatureMap,,2,0.7201079622132254,COMPLETE,33,ZZFeatureMap,2,circular,,completed,,0.7213114754098361,0.7198275862068966,0.7207792207792207,0.7201079622132254,0.7216123537089888,49.74848139999813,33.73718189999636,133.0,330.0546875,3626.33984375
34,0.7201079622132254,2026-06-17 18:05:05.689156,2026-06-17 18:06:29.303771,0 days 00:01:23.614615,circular,ZZFeatureMap,,2,0.7201079622132254,COMPLETE,34,ZZFeatureMap,2,circular,,completed,,0.7213114754098361,0.7198275862068966,0.7207792207792207,0.7201079622132254,0.7216123537089888,49.779211300003226,33.828302200003236,136.9,330.2421875,3627.83984375
35,0.7136150234741784,2026-06-17 18:06:29.303771,2026-06-17 18:07:24.040914,0 days 00:00:54.737143,circular,ZZFeatureMap,,1,0.7136150234741784,COMPLETE,35,ZZFeatureMap,1,circular,,completed,,0.7213114754098361,0.7248283752860412,0.7126623376623377,0.7136150234741784,0.7174632494420072,32.57413739999902,22.15661270000419,106.2,329.79296875,3627.83984375
36,0.5255555555555556,2026-06-17 18:07:24.040914,2026-06-17 18:09:04.567671,0 days 00:01:40.526757,full,ZZFeatureMap,,2,0.5255555555555556,COMPLETE,36,ZZFeatureMap,2,full,,completed,,0.5409836065573771,0.532051282051282,0.5297619047619048,0.5255555555555556,0.532568306010929,59.99753960000089,40.52118519999931,108.0,330.12890625,3628.58984375
37,0.6523744911804613,2026-06-17 18:09:04.567671,2026-06-17 18:09:54.900761,0 days 00:00:50.333090,linear,ZZFeatureMap,,1,0.6523744911804613,COMPLETE,37,ZZFeatureMap,1,linear,,completed,,0.6557377049180327,0.6530501089324618,0.652056277056277,0.6523744911804613,0.6551771692951042,30.059720799996285,20.267498699999123,195.3,330.65625,3627.83984375
38,0.0,2026-06-17 18:09:54.900761,2026-06-17 18:09:54.902761,0 days 00:00:00.002000,full,ZFeatureMap,,2,,COMPLETE,38,ZFeatureMap,2,full,,failed,'NoneType' object has no attribute 'items',,,,,,,,,,
39,0.8679653679653679,2026-06-17 18:09:54.902761,2026-06-17 18:10:47.263278,0 days 00:00:52.360517,linear,PauliFeatureMap,"[""X"", ""Z""]",1,0.8679653679653679,COMPLETE,39,PauliFeatureMap,1,linear,"[""X"", ""Z""]",completed,,0.8688524590163934,0.8679653679653679,0.8679653679653679,0.8679653679653679,0.8688524590163934,31.23443089999637,21.120893799998157,107.5,330.5859375,3627.83984375
