timestamp,phase,process_cpu_percent,system_cpu_percent,process_ram_mb,system_ram_percent,available_ram_mb,gpu_utilization_percent,gpu_memory_used_mb,gpu_memory_total_mb
2026-05-16T11:48:33.298743+00:00,qsvm_optuna_search,100.0,8.2,311.87109375,65.0,5710.7890625,5.0,1740.48046875,6144.0
2026-05-16T11:48:34.353166+00:00,qsvm_optuna_search,100.0,7.6,312.125,65.0,5709.94921875,1.0,1737.91796875,6144.0
2026-05-16T11:48:35.388388+00:00,qsvm_optuna_search,100.0,8.1,312.125,65.0,5710.53125,2.0,1737.91796875,6144.0
2026-05-16T11:48:36.421015+00:00,qsvm_optuna_search,100.0,8.2,312.125,65.0,5711.33984375,2.0,1737.91796875,6144.0
2026-05-16T11:48:37.468284+00:00,qsvm_optuna_search,100.0,7.5,312.37890625,65.0,5711.34375,2.0,1737.91796875,6144.0
2026-05-16T11:48:38.506816+00:00,qsvm_optuna_search,98.4,7.8,312.37890625,65.0,5712.328125,2.0,1737.91796875,6144.0
2026-05-16T11:48:39.629391+00:00,qsvm_optuna_search,98.3,9.3,312.6328125,64.9,5718.875,2.0,1737.91796875,6144.0
2026-05-16T11:48:40.688904+00:00,qsvm_optuna_search,103.3,7.4,312.6328125,65.0,5713.05078125,3.0,1737.91796875,6144.0
2026-05-16T11:48:41.735521+00:00,qsvm_optuna_search,100.0,7.9,312.88671875,64.9,5718.76171875,3.0,1737.91796875,6144.0
2026-05-16T11:48:42.817520+00:00,qsvm_optuna_search,98.3,6.6,313.3984375,65.0,5712.6484375,2.0,1734.60546875,6144.0
2026-05-16T11:48:43.920695+00:00,qsvm_optuna_search,101.7,8.7,313.875,64.9,5720.57421875,4.0,1734.60546875,6144.0
