mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_kernel,param_gamma,param_degree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.0010004043579101562,0.0006321093368361194,0.0010124683380126954,0.0005590287541320635,0.1,poly,scale,3.0,"{'C': 0.1, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",0.6993464052287581,0.7875,0.8622087132725431,0.6862745098039216,0.7355555555555555,0.7541770367721556,0.06441300162636174,72,0.777209434498437,0.761010101010101,0.7346938775510203,0.7792756373236531,0.7684478371501272,0.7641273775066677,0.01609549436671455
0.0012174606323242187,0.00024114040272106614,0.0009030342102050781,0.0002002315594733267,0.1,poly,auto,3.0,"{'C': 0.1, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly'}",0.6993464052287581,0.7875,0.8622087132725431,0.6862745098039216,0.7586677586677587,0.7587994773945963,0.06373656113486499,70,0.787975785720209,0.761010101010101,0.7346938775510203,0.773886827458256,0.773886827458256,0.7662906838395684,0.017954883246516055
0.0008009433746337891,0.0004004723792794885,0.0011007308959960938,0.0006637688750873354,0.1,poly,0.001,3.0,"{'C': 0.1, 'degree': 3, 'gamma': 0.001, 'kernel': 'poly'}",0.38392857142857145,0.38181818181818183,0.38738738738738737,0.38738738738738737,0.38738738738738737,0.3855817830817831,0.0023099101266909018,97,0.3860045146726862,0.3865168539325843,0.38513513513513514,0.38513513513513514,0.38513513513513514,0.3855853548021352,0.0005747136456999534
0.0011028766632080079,0.00037443467136468773,0.0008017539978027344,0.0004008826849470545,0.1,poly,0.01,3.0,"{'C': 0.1, 'degree': 3, 'gamma': 0.01, 'kernel': 'poly'}",0.4244244244244244,0.46031746031746035,0.38738738738738737,0.5052910052910052,0.5052910052910052,0.45654225654225644,0.04600235698408918,90,0.5029464304046979,0.47631359466221856,0.48329493087557607,0.47418452935694316,0.47418452935694316,0.48218480293127575,0.010906487981608447
0.0007019519805908203,0.00040052650621177113,0.0011204242706298827,0.0002395642695878624,0.1,poly,0.1,3.0,"{'C': 0.1, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",0.7887755102040817,0.9187186229978483,0.9342995169082126,0.8622087132725431,0.9187186229978483,0.8845441972761068,0.05381800785552656,50,0.9217716422203048,0.9175824175824175,0.9266129032258064,0.9180278645207782,0.9180278645207782,0.9204045384140169,0.003454686383195562
0.0013341426849365235,0.00027832807243293703,0.0012045860290527343,0.0005066785931916827,0.1,poly,scale,4.0,"{'C': 0.1, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",0.5631594814591498,0.6198882024124742,0.6322115384615384,0.6030721966205836,0.5723270440251572,0.5981316925957806,0.026638789887287476,82,0.7018387553041019,0.6768651362984217,0.6193742680274386,0.7049574675777437,0.6670731707317072,0.6740217595878827,0.030898282449253134
0.0016835689544677734,0.00050209647666149,0.0014055728912353515,0.0005876665530363151,0.1,poly,auto,4.0,"{'C': 0.1, 'degree': 4, 'gamma': 'auto', 'kernel': 'poly'}",0.5631594814591498,0.5913461538461539,0.6598999705795823,0.6322115384615384,0.5723270440251572,0.6037888376743163,0.03674702323421898,81,0.7141055286945555,0.6703433360367667,0.6193742680274386,0.6988179669030733,0.6735673620901969,0.6752416923504061,0.032293048397590764
0.0009335041046142578,0.0005329083653750853,0.0012022972106933594,0.0002460106093106898,0.1,poly,0.001,4.0,"{'C': 0.1, 'degree': 4, 'gamma': 0.001, 'kernel': 'poly'}",0.38392857142857145,0.38181818181818183,0.38738738738738737,0.38738738738738737,0.38738738738738737,0.3855817830817831,0.0023099101266909018,97,0.3860045146726862,0.3865168539325843,0.38513513513513514,0.38513513513513514,0.38513513513513514,0.3855853548021352,0.0005747136456999534
0.0013205528259277344,0.00024371311823095113,0.0012050628662109374,0.0002472748773286442,0.1,poly,0.01,4.0,"{'C': 0.1, 'degree': 4, 'gamma': 0.01, 'kernel': 'poly'}",0.38392857142857145,0.42235813795446825,0.38738738738738737,0.4685694869181108,0.4293706293706294,0.4183228426118335,0.030993646913466462,94,0.4570166496772001,0.43807890222984563,0.4555245313123255,0.4163265306122449,0.436250612053733,0.44063944517706977,0.014877598378089276
0.0021210670471191405,0.0006883757137511493,0.0011187553405761718,0.000507504209929228,0.1,poly,0.1,4.0,"{'C': 0.1, 'degree': 4, 'gamma': 0.1, 'kernel': 'poly'}",0.6861118544286862,0.8536935213961272,0.8357487922705313,0.7078410311493019,0.7663230240549828,0.7699436446599259,0.06669628453995312,66,0.9086691086691087,0.881905821282907,0.8688496644919339,0.8871434477056634,0.8916402051783097,0.8876416494655845,0.012995607854412478
0.001535654067993164,0.0006113467633846514,0.0011008262634277343,0.00020084964122443088,1.0,poly,scale,2.0,"{'C': 1, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",0.6617647058823529,0.7875,0.8469617404351087,0.6729844413012729,0.802273328046524,0.7542968431330517,0.07370872273811209,71,0.8140625,0.749728371587668,0.789907160283595,0.8119623892742155,0.7951520292313715,0.79216249007537,0.023178976300288156
0.0014396190643310546,0.000594698017729267,0.000902557373046875,0.0004915672287820502,1.0,poly,auto,2.0,"{'C': 1, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",0.6617647058823529,0.7663230240549828,0.8469617404351087,0.6729844413012729,0.7875,0.7471067823347435,0.07035521315427444,73,0.8241871889341348,0.749728371587668,0.7951520292313715,0.8106154714850367,0.7951520292313715,0.7949670180939165,0.025081052902240265
0.0012063980102539062,0.0006807255023082312,0.0013319969177246094,0.0003912930310772168,1.0,poly,0.001,2.0,"{'C': 1, 'degree': 2, 'gamma': 0.001, 'kernel': 'poly'}",0.38392857142857145,0.38181818181818183,0.38738738738738737,0.38738738738738737,0.38738738738738737,0.3855817830817831,0.0023099101266909018,97,0.3860045146726862,0.3865168539325843,0.38513513513513514,0.38513513513513514,0.38513513513513514,0.3855853548021352,0.0005747136456999534
0.001215982437133789,0.00039387515316918997,0.001645660400390625,0.0004079461750875872,1.0,poly,0.01,2.0,"{'C': 1, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",0.5631594814591498,0.5913461538461539,0.6030721966205836,0.6030721966205836,0.5052910052910052,0.5731882067674953,0.036949755184140724,84,0.614796351894862,0.5930668093563676,0.5749870264660093,0.5976190476190476,0.6122159090909092,0.5985370288854391,0.014400319119083313
