timestamp,phase,process_cpu_percent,system_cpu_percent,process_ram_mb,system_ram_percent,available_ram_mb,gpu_utilization_percent,gpu_memory_used_mb,gpu_memory_total_mb
2026-06-17T10:41:33.758586+00:00,qsvm_optuna_search,106.4,4.2,320.91015625,52.3,15538.546875,0.0,3381.6328125,8188.0
2026-06-17T10:41:34.786228+00:00,qsvm_optuna_search,93.8,4.0,321.125,52.3,15536.890625,0.0,3381.6328125,8188.0
2026-06-17T10:41:35.802682+00:00,qsvm_optuna_search,99.7,5.6,321.71484375,52.3,15539.28125,0.0,3381.6328125,8188.0
2026-06-17T10:41:36.862499+00:00,qsvm_optuna_search,82.2,6.7,322.80078125,52.4,15534.59375,2.0,3381.6328125,8188.0
2026-06-17T10:41:37.908338+00:00,qsvm_optuna_search,100.1,3.9,323.8203125,52.3,15536.80078125,0.0,3381.6328125,8188.0
2026-06-17T10:41:38.949481+00:00,qsvm_optuna_search,100.1,4.3,324.83984375,52.4,15535.4453125,0.0,3381.6328125,8188.0
2026-06-17T10:41:40.006362+00:00,qsvm_optuna_search,99.8,4.2,325.859375,52.3,15536.3125,0.0,3381.6328125,8188.0
2026-06-17T10:41:41.054330+00:00,qsvm_optuna_search,95.0,5.9,326.87890625,52.3,15538.3046875,0.0,3381.6328125,8188.0
2026-06-17T10:41:42.115850+00:00,qsvm_optuna_search,99.9,5.6,328.15625,52.3,15538.6015625,0.0,3381.6328125,8188.0
2026-06-17T10:41:43.153917+00:00,qsvm_optuna_search,99.9,5.0,329.171875,52.3,15536.57421875,0.0,3381.6328125,8188.0
2026-06-17T10:41:44.214241+00:00,qsvm_optuna_search,100.1,3.9,317.34765625,52.3,15549.42578125,0.0,3381.6328125,8188.0
2026-06-17T10:41:45.240283+00:00,qsvm_optuna_search,94.7,5.4,317.37109375,52.3,15547.1875,3.0,3381.6328125,8188.0
2026-06-17T10:41:46.258478+00:00,qsvm_optuna_search,92.9,5.7,317.46484375,52.3,15549.47265625,0.0,3381.6328125,8188.0
2026-06-17T10:41:47.281458+00:00,qsvm_optuna_search,92.9,6.1,317.46484375,52.3,15547.39453125,0.0,3381.6328125,8188.0
2026-06-17T10:41:48.295741+00:00,qsvm_optuna_search,99.9,3.7,317.46484375,52.3,15548.30078125,0.0,3381.6328125,8188.0
2026-06-17T10:41:49.309234+00:00,qsvm_optuna_search,98.3,4.3,317.4765625,52.3,15546.34375,0.0,3381.6328125,8188.0
2026-06-17T10:41:50.325940+00:00,qsvm_optuna_search,98.3,3.8,317.515625,52.3,15549.16015625,0.0,3381.6328125,8188.0
2026-06-17T10:41:51.353571+00:00,qsvm_optuna_search,101.8,4.1,317.515625,52.3,15548.2265625,0.0,3381.6328125,8188.0
2026-06-17T10:41:52.369839+00:00,qsvm_optuna_search,101.8,3.8,317.515625,52.3,15550.0234375,0.0,3381.6328125,8188.0
2026-06-17T10:41:53.380832+00:00,qsvm_optuna_search,98.2,4.8,317.515625,52.3,15549.6640625,3.0,3381.6328125,8188.0
2026-06-17T10:41:54.395802+00:00,qsvm_optuna_search,94.8,6.2,317.515625,52.4,15526.34765625,0.0,3381.6328125,8188.0
2026-06-17T10:41:55.410599+00:00,qsvm_optuna_search,94.9,5.2,317.515625,52.4,15523.38671875,0.0,3381.6328125,8188.0
2026-06-17T10:41:56.434338+00:00,qsvm_optuna_search,100.0,7.7,317.515625,52.6,15443.79296875,0.0,3381.6328125,8188.0
2026-06-17T10:41:57.455124+00:00,qsvm_optuna_search,100.0,7.9,317.515625,52.4,15510.921875,0.0,3381.6328125,8188.0
2026-06-17T10:41:58.505025+00:00,qsvm_optuna_search,95.1,6.0,317.515625,52.4,15528.91015625,0.0,3381.6328125,8188.0
