number,value,datetime_start,datetime_complete,duration,params_entanglement,params_feature_map_type,params_paulis,params_reps,user_attrs_canonical_params,user_attrs_macro_f1,state,trial_number,suggested_feature_map_type,suggested_reps,suggested_entanglement,suggested_paulis,feature_map_type,reps,entanglement,paulis,cache_hit,status,error_message,accuracy,macro_precision,macro_recall,macro_f1,weighted_f1,fit_time_seconds,inference_time_seconds,peak_cpu_percent,peak_ram_mb,peak_gpu_memory_mb
21,0.9333333333333332,2026-06-26 19:23:30.682960,2026-06-26 19:23:30.684349,0 days 00:00:00.001389,full,PauliFeatureMap,"[""Y"", ""Z""]",3,"{""entanglement"": ""full"", ""feature_map_type"": ""PauliFeatureMap"", ""paulis"": [""Y"", ""Z""], ""reps"": 3}",0.9333333333333332,COMPLETE,21,PauliFeatureMap,3,full,"[""Y"", ""Z""]",PauliFeatureMap,3,full,"[""Y"", ""Z""]",True,completed,,0.9333333333333333,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.9333333333333333,21.97488641000018,12.903287753997574,244.1,542.24609375,2421.30078125
22,0.9333333333333332,2026-06-26 19:23:30.684438,2026-06-26 19:23:30.685860,0 days 00:00:00.001422,full,PauliFeatureMap,"[""Y"", ""Z""]",3,"{""entanglement"": ""full"", ""feature_map_type"": ""PauliFeatureMap"", ""paulis"": [""Y"", ""Z""], ""reps"": 3}",0.9333333333333332,COMPLETE,22,PauliFeatureMap,3,full,"[""Y"", ""Z""]",PauliFeatureMap,3,full,"[""Y"", ""Z""]",True,completed,,0.9333333333333333,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.9333333333333333,21.97488641000018,12.903287753997574,244.1,542.24609375,2421.30078125
23,0.9333333333333332,2026-06-26 19:23:30.685942,2026-06-26 19:23:30.687380,0 days 00:00:00.001438,full,PauliFeatureMap,"[""Y"", ""Z""]",3,"{""entanglement"": ""full"", ""feature_map_type"": ""PauliFeatureMap"", ""paulis"": [""Y"", ""Z""], ""reps"": 3}",0.9333333333333332,COMPLETE,23,PauliFeatureMap,3,full,"[""Y"", ""Z""]",PauliFeatureMap,3,full,"[""Y"", ""Z""]",True,completed,,0.9333333333333333,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.9333333333333333,21.97488641000018,12.903287753997574,244.1,542.24609375,2421.30078125
24,0.2036630036630037,2026-06-26 19:23:30.687473,2026-06-26 19:24:07.680643,0 days 00:00:36.993170,full,PauliFeatureMap,"[""Z"", ""ZZ""]",3,"{""entanglement"": ""full"", ""feature_map_type"": ""PauliFeatureMap"", ""paulis"": [""Z"", ""ZZ""], ""reps"": 3}",0.2036630036630037,COMPLETE,24,PauliFeatureMap,3,full,"[""Z"", ""ZZ""]",PauliFeatureMap,3,full,"[""Z"", ""ZZ""]",False,completed,,0.3,0.21777777777777776,0.3,0.2036630036630037,0.20366300366300366,23.308732710000186,13.680885816000227,104.3,543.33984375,2482.23828125
25,0.21298701298701297,2026-06-26 19:24:07.680814,2026-06-26 19:24:25.770969,0 days 00:00:18.090155,full,ZFeatureMap,,3,"{""entanglement"": null, ""feature_map_type"": ""ZFeatureMap"", ""paulis"": null, ""reps"": 3}",0.21298701298701297,COMPLETE,25,ZFeatureMap,3,full,,ZFeatureMap,3,,,False,completed,,0.3,0.44,0.3,0.21298701298701297,0.21298701298701297,11.004618820999895,7.076638864000415,105.7,543.33984375,2482.23828125
26,0.9333333333333332,2026-06-26 19:24:25.771121,2026-06-26 19:24:47.138999,0 days 00:00:21.367878,full,PauliFeatureMap,"[""X"", ""Z""]",2,"{""entanglement"": ""full"", ""feature_map_type"": ""PauliFeatureMap"", ""paulis"": [""X"", ""Z""], ""reps"": 2}",0.9333333333333332,COMPLETE,26,PauliFeatureMap,2,full,"[""X"", ""Z""]",PauliFeatureMap,2,full,"[""X"", ""Z""]",False,completed,,0.9333333333333333,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.9333333333333333,13.015824562997295,8.337107162999018,101.1,543.33984375,2482.23828125
27,0.9333333333333332,2026-06-26 19:24:47.139149,2026-06-26 19:25:29.115408,0 days 00:00:41.976259,full,PauliFeatureMap,"[""X"", ""Y"", ""Z""]",3,"{""entanglement"": ""full"", ""feature_map_type"": ""PauliFeatureMap"", ""paulis"": [""X"", ""Y"", ""Z""], ""reps"": 3}",0.9333333333333332,COMPLETE,27,PauliFeatureMap,3,full,"[""X"", ""Y"", ""Z""]",PauliFeatureMap,3,full,"[""X"", ""Y"", ""Z""]",False,completed,,0.9333333333333333,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.9333333333333333,25.87005344299905,16.099088014998415,159.1,543.99609375,2482.23828125
28,0.34074074074074073,2026-06-26 19:25:29.115574,2026-06-26 19:25:43.396624,0 days 00:00:14.281050,circular,PauliFeatureMap,"[""ZZ""]",2,"{""entanglement"": ""circular"", ""feature_map_type"": ""PauliFeatureMap"", ""paulis"": [""ZZ""], ""reps"": 2}",0.34074074074074073,COMPLETE,28,PauliFeatureMap,2,circular,"[""ZZ""]",PauliFeatureMap,2,circular,"[""ZZ""]",False,completed,,0.36666666666666664,0.5333333333333333,0.3666666666666667,0.34074074074074073,0.34074074074074073,8.650972218998504,5.6184684580002795,102.6,544.21484375,2482.23828125
29,0.2036630036630037,2026-06-26 19:25:43.396788,2026-06-26 19:25:43.398285,0 days 00:00:00.001497,linear,ZFeatureMap,,2,"{""entanglement"": null, ""feature_map_type"": ""ZFeatureMap"", ""paulis"": null, ""reps"": 2}",0.2036630036630037,COMPLETE,29,ZFeatureMap,2,linear,,ZFeatureMap,2,,,True,completed,,0.3,0.21777777777777776,0.3,0.2036630036630037,0.20366300366300366,10.044528251000884,5.587318750000122,105.0,543.33984375,2482.23828125
30,0.21298701298701297,2026-06-26 19:25:43.398845,2026-06-26 19:26:01.219315,0 days 00:00:17.820470,linear,PauliFeatureMap,"[""Z""]",3,"{""entanglement"": ""linear"", ""feature_map_type"": ""PauliFeatureMap"", ""paulis"": [""Z""], ""reps"": 3}",0.21298701298701297,COMPLETE,30,PauliFeatureMap,3,linear,"[""Z""]",PauliFeatureMap,3,linear,"[""Z""]",False,completed,,0.3,0.44,0.3,0.21298701298701297,0.21298701298701297,10.744705134999094,7.0712179289985215,107.9,544.21484375,2482.23828125
31,0.9333333333333332,2026-06-26 19:26:01.219498,2026-06-26 19:26:01.221387,0 days 00:00:00.001889,full,PauliFeatureMap,"[""Y"", ""Z""]",3,"{""entanglement"": ""full"", ""feature_map_type"": ""PauliFeatureMap"", ""paulis"": [""Y"", ""Z""], ""reps"": 3}",0.9333333333333332,COMPLETE,31,PauliFeatureMap,3,full,"[""Y"", ""Z""]",PauliFeatureMap,3,full,"[""Y"", ""Z""]",True,completed,,0.9333333333333333,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.9333333333333333,21.97488641000018,12.903287753997574,244.1,542.24609375,2421.30078125
32,0.9333333333333332,2026-06-26 19:26:01.221498,2026-06-26 19:26:01.223156,0 days 00:00:00.001658,full,PauliFeatureMap,"[""Y"", ""Z""]",3,"{""entanglement"": ""full"", ""feature_map_type"": ""PauliFeatureMap"", ""paulis"": [""Y"", ""Z""], ""reps"": 3}",0.9333333333333332,COMPLETE,32,PauliFeatureMap,3,full,"[""Y"", ""Z""]",PauliFeatureMap,3,full,"[""Y"", ""Z""]",True,completed,,0.9333333333333333,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.9333333333333333,21.97488641000018,12.903287753997574,244.1,542.24609375,2421.30078125
33,0.9333333333333332,2026-06-26 19:26:01.223239,2026-06-26 19:26:01.224744,0 days 00:00:00.001505,full,PauliFeatureMap,"[""Y"", ""Z""]",3,"{""entanglement"": ""full"", ""feature_map_type"": ""PauliFeatureMap"", ""paulis"": [""Y"", ""Z""], ""reps"": 3}",0.9333333333333332,COMPLETE,33,PauliFeatureMap,3,full,"[""Y"", ""Z""]",PauliFeatureMap,3,full,"[""Y"", ""Z""]",True,completed,,0.9333333333333333,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.9333333333333333,21.97488641000018,12.903287753997574,244.1,542.24609375,2421.30078125
34,0.9333333333333332,2026-06-26 19:26:01.224826,2026-06-26 19:26:01.226245,0 days 00:00:00.001419,full,PauliFeatureMap,"[""Y"", ""Z""]",3,"{""entanglement"": ""full"", ""feature_map_type"": ""PauliFeatureMap"", ""paulis"": [""Y"", ""Z""], ""reps"": 3}",0.9333333333333332,COMPLETE,34,PauliFeatureMap,3,full,"[""Y"", ""Z""]",PauliFeatureMap,3,full,"[""Y"", ""Z""]",True,completed,,0.9333333333333333,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.9333333333333333,21.97488641000018,12.903287753997574,244.1,542.24609375,2421.30078125
35,0.21298701298701297,2026-06-26 19:26:01.226328,2026-06-26 19:26:01.227528,0 days 00:00:00.001200,linear,ZFeatureMap,,3,"{""entanglement"": null, ""feature_map_type"": ""ZFeatureMap"", ""paulis"": null, ""reps"": 3}",0.21298701298701297,COMPLETE,35,ZFeatureMap,3,linear,,ZFeatureMap,3,,,True,completed,,0.3,0.44,0.3,0.21298701298701297,0.21298701298701297,11.004618820999895,7.076638864000415,105.7,543.33984375,2482.23828125
36,0.9333333333333332,2026-06-26 19:26:01.227609,2026-06-26 19:26:01.229025,0 days 00:00:00.001416,full,PauliFeatureMap,"[""Y"", ""Z""]",2,"{""entanglement"": ""full"", ""feature_map_type"": ""PauliFeatureMap"", ""paulis"": [""Y"", ""Z""], ""reps"": 2}",0.9333333333333332,COMPLETE,36,PauliFeatureMap,2,full,"[""Y"", ""Z""]",PauliFeatureMap,2,full,"[""Y"", ""Z""]",True,completed,,0.9333333333333333,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.9333333333333333,12.820849527000973,8.458641733999684,128.9,541.58984375,2403.23828125
37,0.2036630036630037,2026-06-26 19:26:01.229108,2026-06-26 19:26:38.817200,0 days 00:00:37.588092,full,ZZFeatureMap,,3,"{""entanglement"": ""full"", ""feature_map_type"": ""ZZFeatureMap"", ""paulis"": null, ""reps"": 3}",0.2036630036630037,COMPLETE,37,ZZFeatureMap,3,full,,ZZFeatureMap,3,full,,False,completed,,0.3,0.21777777777777776,0.3,0.2036630036630037,0.20366300366300366,20.969510597999033,16.60780382399753,108.2,544.21484375,2482.23828125
38,0.9333333333333332,2026-06-26 19:26:38.817380,2026-06-26 19:26:55.805795,0 days 00:00:16.988415,linear,PauliFeatureMap,"[""Y"", ""Z""]",1,"{""entanglement"": ""linear"", ""feature_map_type"": ""PauliFeatureMap"", ""paulis"": [""Y"", ""Z""], ""reps"": 1}",0.9333333333333332,COMPLETE,38,PauliFeatureMap,1,linear,"[""Y"", ""Z""]",PauliFeatureMap,1,linear,"[""Y"", ""Z""]",False,completed,,0.9333333333333333,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.9333333333333333,11.118582915998559,5.860750994001137,104.0,544.21484375,2482.23828125
39,0.28518518518518515,2026-06-26 19:26:55.805961,2026-06-26 19:26:55.807503,0 days 00:00:00.001542,full,ZZFeatureMap,,1,"{""entanglement"": ""full"", ""feature_map_type"": ""ZZFeatureMap"", ""paulis"": null, ""reps"": 1}",0.28518518518518515,COMPLETE,39,ZZFeatureMap,1,full,,ZZFeatureMap,1,full,,True,completed,,0.3333333333333333,0.3666666666666667,0.3333333333333333,0.28518518518518515,0.28518518518518515,10.102590072998282,6.602673818000767,106.4,541.80859375,2420.17578125
